grid_row,grid_col,lon,lat,ndvi_2008,ndvi_2013,ndvi_2018,ndvi_2023,cluster,ndvi_change_2008_2023
10,16,-76.5859567004203,8.452083332576844,0.7589272260665894,0.7610394358634949,0.7459163665771484,0.7624961137771606,0,0.003568887710571289
10,17,-76.54383252864736,8.452083332576844,0.8134763836860657,0.8103182315826416,0.7897846102714539,0.7970448136329651,0,-0.016431570053100586
10,18,-76.50170835687442,8.452083332576844,0.8509050011634827,0.8493948578834534,0.8388838171958923,0.8614518046379089,1,0.01054680347442627
10,19,-76.45958418510148,8.452083332576844,0.7950820922851562,0.7849127054214478,0.7702062129974365,0.7793624401092529,0,-0.01571965217590332
10,20,-76.41746001332855,8.452083332576844,0.7906715273857117,0.7803861498832703,0.784268856048584,0.7957891821861267,0,0.005117654800415039
10,21,-76.37533584155562,8.452083332576844,0.7727026343345642,0.7814237475395203,0.7987843155860901,0.7981628179550171,0,0.02546018362045288
10,22,-76.33321166978267,8.452083332576844,0.7307203412055969,0.7491942644119263,0.7344114780426025,0.7654658555984497,0,0.03474551439285278
10,23,-76.29108749800974,8.452083332576844,0.6958937048912048,0.755858302116394,0.7260904908180237,0.7337349057197571,0,0.037841200828552246
10,24,-76.2489633262368,8.452083332576844,0.7567249536514282,0.75943922996521,0.7335665822029114,0.7652080059051514,0,0.008483052253723145
10,25,-76.20683915446386,8.452083332576844,0.7877641916275024,0.7813464403152466,0.7568268775939941,0.791320264339447,0,0.00355607271194458
11,11,-76.78829995584186,8.410416665913909,0.6050246357917786,0.6329839825630188,0.6080083250999451,0.6015897393226624,2,-0.003434896469116211
11,12,-76.74618032446901,8.410416665913909,0.7658907175064087,0.784596860408783,0.7713860273361206,0.798035740852356,0,0.032145023345947266
11,13,-76.7040606930962,8.410416665913909,0.7656064033508301,0.7883071899414062,0.7858851552009583,0.7987812757492065,0,0.033174872398376465
11,14,-76.66194106172338,8.410416665913909,0.7554981112480164,0.7806820869445801,0.7737990021705627,0.7810385227203369,0,0.025540411472320557
11,15,-76.61982143035056,8.410416665913909,0.7569139003753662,0.7745764255523682,0.7692216634750366,0.7807714939117432,0,0.023857593536376953
11,16,-76.57770179897774,8.410416665913909,0.7972999811172485,0.7830610871315002,0.7801173329353333,0.7967573404312134,0,-0.0005426406860351562
11,17,-76.53558216760491,8.410416665913909,0.8301723003387451,0.8202446103096008,0.8126617670059204,0.8441404104232788,0,0.013968110084533691
11,18,-76.49346253623207,8.410416665913909,0.8592350482940674,0.8453140258789062,0.8525134325027466,0.8675243258476257,1,0.00828927755355835
11,19,-76.45134290485925,8.410416665913909,0.824199378490448,0.8207062482833862,0.8101620674133301,0.8280868530273438,0,0.003887474536895752
11,20,-76.40922327348643,8.410416665913909,0.7862741351127625,0.7685039639472961,0.774060070514679,0.7770960927009583,0,-0.0091780424118042
11,21,-76.36710364211362,8.410416665913909,0.7816025018692017,0.792758047580719,0.7927728295326233,0.806385338306427,0,0.024782836437225342
11,22,-76.32498401074079,8.410416665913909,0.747589111328125,0.7664180994033813,0.741152822971344,0.7580947875976562,0,0.01050567626953125
11,23,-76.28286437936798,8.410416665913909,0.7437069416046143,0.7771899700164795,0.7533326745033264,0.7737022638320923,0,0.029995322227478027
11,24,-76.24074474799515,8.410416665913909,0.7449172735214233,0.749244213104248,0.7327336072921753,0.7528675198554993,0,0.007950246334075928
11,25,-76.19862511662231,8.410416665913909,0.7985789179801941,0.7848272323608398,0.7546629309654236,0.793765664100647,0,-0.004813253879547119
12,11,-76.7800647373628,8.368749999250971,0.6926869750022888,0.6922504901885986,0.6709025502204895,0.6937875151634216,2,0.0011005401611328125
12,12,-76.73794962314122,8.368749999250971,0.7494875192642212,0.7797837257385254,0.7543671727180481,0.7746792435646057,0,0.02519172430038452
12,13,-76.69583450891967,8.368749999250971,0.7640330791473389,0.7875624299049377,0.7669996023178101,0.7649288773536682,0,0.0008957982063293457
12,14,-76.65371939469813,8.368749999250971,0.8054329752922058,0.8116152286529541,0.8098000884056091,0.8071516156196594,0,0.0017186403274536133
12,15,-76.61160428047658,8.368749999250971,0.7707334756851196,0.7922801375389099,0.7866145372390747,0.8012843132019043,0,0.030550837516784668
12,16,-76.56948916625504,8.368749999250971,0.7690286040306091,0.7734603881835938,0.7413738369941711,0.7827127575874329,0,0.01368415355682373
12,17,-76.52737405203347,8.368749999250971,0.7858319282531738,0.7869157195091248,0.7599408626556396,0.7904843091964722,0,0.00465238094329834
12,18,-76.4852589378119,8.368749999250971,0.7781764268875122,0.7671056985855103,0.758894681930542,0.772932767868042,0,-0.005243659019470215
12,19,-76.44314382359035,8.368749999250971,0.8145862817764282,0.8100194334983826,0.8039942979812622,0.815024733543396,0,0.00043845176696777344
12,20,-76.40102870936879,8.368749999250971,0.7585040330886841,0.7496098875999451,0.7447038292884827,0.7574743628501892,0,-0.001029670238494873
12,21,-76.35891359514724,8.368749999250971,0.7648046612739563,0.7634603977203369,0.7454898357391357,0.758909285068512,0,-0.005895376205444336
12,22,-76.31679848092568,8.368749999250971,0.7716386318206787,0.771544337272644,0.7783328890800476,0.7796341180801392,0,0.00799548625946045
